System Name,Postsecondary Education Complaint System,,,,,,,,,,,,
Report Title,Complaint Cases Summary,,,,,,,,,,,,
Report Date,03/30/2016,,,,,,,,,,,,
,,,,,,,,,,,,,
Date Range (min),01/01/2014,,,,,,,,,,,,
Date Range (max),03/30/2016,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Case ID,Level,Status,Case Owner,School,OPEID,Facility Code,School City,School State,Submitted,Closed,Closed Reason,Issues,Education Benefits
VA6415,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,11/13/15,Invalid," Student Loans, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6416,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,10/27/15,Invalid," Recruiting/Marketing Practices, Quality of Education, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6417,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,10/27/15,Invalid, Accreditation," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6418,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,10/27/15,Invalid," Recruiting/Marketing Practices, Post-graduation Job Opportunities, Refund Issues"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6419,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,11/20/15,Resolved," Quality of Education, Accreditation, Grade Policy"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6421,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,1/20/16,Resolved," Quality of Education, Accreditation, Post-graduation Job Opportunities", Post-9/11 GI Bill (Ch. 33)
VA6423,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-CLEVELAND,42098831,21852135,Beachwood,OH,10/27/15,11/12/15,Invalid, Student Loans, Post-9/11 GI Bill (Ch. 33)
VA6424,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,11/13/15,Resolved," Student Loans, Quality of Education, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6425,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-CENTRAL FLORIDA,32098813,21823010,Maitland,FL,10/27/15,11/12/15,Invalid, Refund Issues," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6426,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,11/20/15,Resolved," Student Loans, Quality of Education, Transfer of Credits, Post-graduation Job Opportunities"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6428,Level 3,Closed,"Griffin, Bridget",CAPELLA UNIVERSITY,03267300,21014023,MINNEAPOLIS,MN,10/27/15,12/23/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA6429,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX BAKERSFIELD (CH31 ONLY),,21929505,BAKERSFIELD,CA,10/27/15,10/27/15,Invalid," Student Loans, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6430,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,2/3/16,Resolved," Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities", Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA6431,Level 3,Closed,"Holbrook, Robert",KEISER UNIVERSITY-JACKSONVILLE,02151900,31835710,JACKSONVILLE,FL,10/27/15,1/11/16,Resolved," Transfer of Credits, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6432,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,1/20/16,Resolved," Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6433,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,11/12/15,Invalid, Transfer of Credits, Post-9/11 GI Bill (Ch. 33)
VA6434,Level 3,Active,"Banks, Ursula",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,,," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6435,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,12/10/15,Resolved," Student Loans, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6436,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,10/27/15,Invalid," Quality of Education, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6437,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,10/28/15,Invalid," Grade Policy, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6438,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,10/28/15,Invalid," Recruiting/Marketing Practices, Quality of Education", Post-9/11 GI Bill (Ch. 33)
VA6439,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,10/28/15,Invalid," Transfer of Credits, Accreditation, Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6440,Level 3,Closed,"Holbrook, Robert",MANATEE TECHNICAL INSTITUTE,00561200,15142210,BRADENTON,FL,10/27/15,12/14/15,Resolved," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA6441,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,2/3/16,Resolved, Transfer of Credits, Post-9/11 GI Bill (Ch. 33)
VA6442,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,1/20/16,Resolved, Release of Transcripts," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6443,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/27/15,11/12/15,Invalid," Quality of Education, Accreditation, Post-graduation Job Opportunities"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6444,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,3/25/16,Invalid," Recruiting/Marketing Practices, Student Loans, Release of Transcripts, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6445,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-COLUMBUS GEORGIA CAMPUS,72098866,21832411,Columbus,GA,10/27/15,3/25/16,No Response," Student Loans, Accreditation, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6446,Level 3,Closed,"Griffin, Bridget",SOUTHWEST UNIVERSITY OF VISUAL ARTS,02491500,21004103,TUCSON,AZ,10/27/15,10/28/15,Resolved," Student Loans, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA6447,Level 3,Closed,"Griffin, Bridget",J SARGEANT REYNOLDS COMMUNITY COLLEGE,00375900,14924446,RICHMOND,VA,10/27/15,11/3/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA6448,Level 3,Closed,"Griffin, Bridget",AMERICAN PUBLIC UNIVERSITY SYSTEM,03819300,21913148,Charles Town,WV,10/27/15,10/30/15,Resolved," Grade Policy, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6449,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,11/23/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Accreditation, Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6450,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,1/20/16,Resolved, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA6451,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,1/20/16,Resolved, Recruiting/Marketing Practices, Post-9/11 GI Bill (Ch. 33)
VA6452,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/27/15,1/26/16,Resolved, Accreditation, Post-9/11 GI Bill (Ch. 33)
VA6453,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-BATON ROUGE,32098864,21800218,Baton Rouge,LA,10/27/15,3/23/16,Resolved," Student Loans, Transfer of Credits, Accreditation, Change in degree plan/requirements, Refund Issues", Post-9/11 GI Bill (Ch. 33)
VA6454,Level 3,Closed,"Banks, Ursula",american military university,,,orlando,FL,10/27/15,11/13/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA6455,Level 3,Closed,"Banks, Ursula",GRAND CANYON UNIVERSITY,00107400,21006103,PHOENIX,AZ,10/27/15,3/8/16,Resolved," Transfer of Credits, Refund Issues", Post-9/11 GI Bill (Ch. 33)
VA6456,Level 3,Closed,"Griffin, Bridget",ITT TECHNICAL INSTITUTE-NATIONAL CITY,00732981,21831005,National City,CA,10/28/15,10/28/15,Invalid," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Grade Policy, Change in degree plan/requirements, Other"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA6457,Level 3,Closed,"Griffin, Bridget",MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE OF ECPI UNIVERSITY,01019800,24810046,NEWPORT NEWS,VA,10/28/15,2/18/16,Resolved," Quality of Education, Accreditation, Grade Policy, Change in degree plan/requirements, Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6458,Level 3,Closed,"Griffin, Bridget",SOUTHWESTERN COLLEGE,00129400,14945405,CHULA VISTA,CA,10/28/15,1/15/16,No Response, Other, Post-9/11 GI Bill (Ch. 33)
VA6462,Level 3,Closed,"Holbrook, Robert",THOMAS EDISON STATE COLLEGE,02192200,11904130,Trenton,NJ,10/28/15,12/14/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA6463,Level 3,Closed,"Banks, Ursula",The Art Institute North Hollywood,,,North Hollywood,CA,10/28/15,3/11/16,Resolved," Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Grade Policy, Change in degree plan/requirements, Other, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)"
VA6464,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/28/15,3/23/16,Resolved," Recruiting/Marketing Practices, Quality of Education, Accreditation, Financial Issues (e.g. Tuition/Fee charges)"," Tuition Assistance Top-Up, Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30), Federal Tuition Assistance (TA)"
VA6465,Level 3,Closed,"Banks, Ursula",STRAYER UNIVERSITY-MARYLAND,00145911,21902320,Suitland,MD,10/29/15,11/13/15,Invalid," Change in degree plan/requirements, Other", Post-9/11 GI Bill (Ch. 33)
VA6466,Level 3,Closed,"Griffin, Bridget",DEVRY KELLER GRADUATE SCHOOL OF MANAGEMENT INDIANAPOLIS,02075458,21000214,INDIANAPOLIS,IN,10/29/15,12/16/15,Resolved," Grade Policy, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6467,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX BAKERSFIELD (CH31 ONLY),,21929505,BAKERSFIELD,CA,10/29/15,10/30/15,Invalid," Student Loans, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6468,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-OREGON,42098847,21902137,Tigard,OR,10/29/15,10/30/15,Invalid," Student Loans, Quality of Education, Change in degree plan/requirements", Post-9/11 GI Bill (Ch. 33)
VA6469,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/29/15,11/17/15,Resolved," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6470,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-COSTA MESA,22098812,21891605,Costa Mesa,CA,10/29/15,11/18/15,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA6471,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/29/15,1/26/16,Resolved," Recruiting/Marketing Practices, Quality of Education, Post-graduation Job Opportunities", Post-9/11 GI Bill (Ch. 33)
VA6472,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/29/15,12/11/15,Invalid," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6473,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/29/15,11/12/15,Invalid, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6474,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/29/15,3/11/16,Resolved," Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6475,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/29/15,3/11/16,Resolved," Quality of Education, Post-graduation Job Opportunities"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6476,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-COLORADO SPRINGS,32098806,21804206,Colorado Spring,CO,10/29/15,10/30/15,Invalid," Student Loans, Quality of Education, Accreditation, Grade Policy, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6477,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-SALT LAKE CITY,42098884,21903144,Salt Lake City,UT,10/29/15,10/30/15,Invalid, Accreditation, Post-9/11 GI Bill (Ch. 33)
VA6478,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-COLORADO SPRINGS,32098806,21804206,Colorado Spring,CO,10/29/15,11/20/15,Resolved," Quality of Education, Accreditation, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)"
VA6479,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-RENO,52098870,21903128,Reno,NV,10/29/15,10/30/15,Invalid," Transfer of Credits, Accreditation, Grade Policy", Post-9/11 GI Bill (Ch. 33)
VA6480,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-WESTERN WASHINGTON,52098845,21400847,Tukwila,WA,10/29/15,2/8/16,Resolved," Accreditation, Post-graduation Job Opportunities"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6481,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/29/15,11/18/15,Resolved," Student Loans, Transfer of Credits, Financial Issues (e.g. Tuition/Fee charges)", Federal Financial Aid e.g. Pell Grant and Federal Student Loans
VA6482,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/29/15,11/18/15,Resolved, Student Loans, Federal Financial Aid e.g. Pell Grant and Federal Student Loans
VA6483,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/29/15,11/12/15,Invalid," Student Loans, Change in degree plan/requirements, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6484,Level 3,Closed,"Banks, Ursula",PENN FOSTER CAREER SCHOOL,,28003138,Scranton,PA,10/29/15,3/11/16,Resolved, Refund Issues, Post-9/11 GI Bill (Ch. 33)
VA6485,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/29/15,3/15/16,Resolved," Quality of Education, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6486,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX-ONLINE,12098850,21907103,Tempe,AZ,10/29/15,11/23/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA6487,Level 3,Closed,"Griffin, Bridget",CAPELLA UNIVERSITY,03267300,21014023,MINNEAPOLIS,MN,10/29/15,10/30/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA6488,Level 3,Closed,"Griffin, Bridget",KAPLAN COLLEGE INGRAM,03115800,24036443,SAN ANTONIO,TX,10/29/15,1/20/16,Resolved," Quality of Education, Release of Transcripts, Other", Post-9/11 GI Bill (Ch. 33)
VA6489,Level 3,Closed,"Griffin, Bridget",AMERICAN INTERCONTINENTAL UNIVERSITY,,21000309,WASHINGTON,DC,10/30/15,10/30/15,Invalid," Quality of Education, Accreditation, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6490,Level 3,Closed,"Holbrook, Robert",ITT TECHNICAL INSTITUTE-LAS VEGAS,00732956,21905728,North Las Vegas,NV,10/30/15,12/14/15,Resolved, Post-graduation Job Opportunities, Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA6491,Level 3,Closed,"Holbrook, Robert",DEVRY UNIVERSITY,01072717,24126525,KANSAS CITY,MO,10/30/15,1/11/16,Resolved," Quality of Education, Transfer of Credits, Accreditation, Grade Policy, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6492,Level 3,Closed,"Holbrook, Robert",DEVRY UNIVERSITY,01072717,24126525,KANSAS CITY,MO,10/30/15,1/20/16,Invalid," Recruiting/Marketing Practices, Student Loans, Quality of Education, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA6493,Level 3,Closed,"Banks, Ursula",COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,01014800,21809106,COLORADO SPRINGS,CO,10/30/15,11/12/15,Invalid," Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6494,Level 3,Closed,"Banks, Ursula",ITT TECHNICAL INSTITUTE-GREEN BAY,00732935,24908449,Green Bay,WI,10/30/15,11/13/15,Invalid," Recruiting/Marketing Practices, Student Loans, Transfer of Credits, Accreditation", Post-9/11 GI Bill (Ch. 33)
VA6495,Level 3,Closed,"Banks, Ursula",DEVRY UNIVERSITY-SAN DIEGO,01072727,21800205,SAN DIEGO,CA,10/30/15,3/15/16,Resolved, Student Loans, Post-9/11 GI Bill (Ch. 33)
VA6496,Level 3,Closed,"Griffin, Bridget",ITT TECHNICAL INSTITUTE,,21115005,SAN DIMAS,CA,10/30/15,10/30/15,Invalid," Student Loans, Quality of Education, Accreditation, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6497,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,10/30/15,11/3/15,Invalid," Student Loans, Transfer of Credits, Accreditation, Grade Policy, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6498,Level 3,Closed,"Griffin, Bridget",ITT TECHNICAL INSTITUTE-ARNOLD,00732966,24123225,Arnold,MO,10/30/15,11/3/15,Invalid," Recruiting/Marketing Practices, Student Loans, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6499,Level 3,Closed,"Griffin, Bridget",AMERICAN INTERCONTINENTAL UNIVERSITY-ONLINE,02113600,21805413,SCHAUMBURG,IL,10/30/15,11/3/15,Resolved, Student Loans," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6500,Level 3,Closed,"Holbrook, Robert",COLORADO TECHNICAL UNIVERSITY-DENVER,01014800,21809206,AURORA,CO,10/30/15,3/16/16,No Response, Change in degree plan/requirements, Post-9/11 GI Bill (Ch. 33)
VA6501,Level 3,Closed,"Holbrook, Robert",DEVRY UNIVERSITY ONLINE,01072731,21805113,NAPERVILLE,IL,10/30/15,11/18/15,Resolved, Student Loans, Federal Financial Aid e.g. Pell Grant and Federal Student Loans
VA6502,Level 3,Closed,"Holbrook, Robert",DEVRY UNIVERSITY-ORLANDO SOUTH,01072712,21059010,ORLANDO,FL,10/30/15,1/26/16,Resolved, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA6503,Level 3,Closed,"Banks, Ursula",DEVRY UNIVERSITY ONLINE,01072731,21805113,NAPERVILLE,IL,10/30/15,11/12/15,Invalid," Recruiting/Marketing Practices, Student Loans, Quality of Education, Transfer of Credits, Accreditation, Change in degree plan/requirements, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6504,Level 3,Closed,"Banks, Ursula",COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,01014800,21809106,COLORADO SPRINGS,CO,10/30/15,11/12/15,Invalid," Student Loans, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6505,Level 3,Closed,"Banks, Ursula",ITT TECHNICAL INSTITUTE,,21115005,SAN DIMAS,CA,10/30/15,11/13/15,Invalid," Student Loans, Quality of Education, Transfer of Credits, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6506,Level 3,Closed,"Griffin, Bridget",COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,01014800,21809106,COLORADO SPRINGS,CO,10/30/15,11/3/15,Invalid," Transfer of Credits, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA6507,Level 3,Closed,"Griffin, Bridget",ITT TECHNICAL INSTITUTE-LIVERPOOL,10732914,24339132,Liverpool,NY,10/30/15,11/10/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA6508,Level 3,Closed,"Griffin, Bridget",KILLEEN POLICE ACADEMY,,15081443,KILLEEN,TX,11/1/15,11/3/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA6509,Level 3,Closed,"Griffin, Bridget",ITT TECHNICAL INSTITUTE-EARTH CITY,00732923,24956425,Earth City,MO,11/2/15,11/3/15,Invalid," Student Loans, Accreditation, Financial Issues (e.g. Tuition/Fee charges)"," Montgomery GI Bill - Active Duty (MGIB) (Ch. 30), Federal Tuition Assistance (TA)"
VA6510,Level 3,Closed,"Holbrook, Robert",COLORADO TECHNICAL UNIVERSITY-ONLINE,01014805,21809306,COLORADO SPRINGS,CO,11/2/15,3/16/16,No Response," Recruiting/Marketing Practices, Student Loans, Transfer of Credits, Grade Policy"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA6511,Level 3,Closed,"Holbrook, Robert",ITT TECHNICAL INSTITUTE-DAYTON,00732920,21518035,Dayton,OH,11/2/15,12/14/15,Resolved," Recruiting/Marketing Practices, Transfer of Credits", Post-9/11 GI Bill (Ch. 33)
VA6512,Level 3,Closed,"Holbrook, Robert",ITT TECHNICAL INSTITUTE-GREENFIELD,00732934,24906149,Greenfield,WI,11/2/15,11/18/15,Resolved," Student Loans, Transfer of Credits, Accreditation", Federal Financial Aid e.g. Pell Grant and Federal Student Loans
VA6513,Level 3,Closed,"Banks, Ursula",COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,01014800,21809106,COLORADO SPRINGS,CO,11/2/15,11/12/15,Invalid," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Federal Financial Aid e.g. Pell Grant and Federal Student Loans
VA6514,Level 3,Active,"Banks, Ursula",ITT TECHNICAL INSTITUTE-PHOENIX,10732924,21003803,Phoenix,AZ,11/2/15,,," Student Loans, Accreditation, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6515,Level 3,Closed,"Banks, Ursula",ITT TECHNICAL INSTITUTE-CANTON,10732927,21056122,Canton,MI,11/2/15,11/16/15,Invalid," Accreditation, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA6517,Level 3,Closed,"Griffin, Bridget",SONORAN DESERT INSTITUTE,,24944503,SCOTTSDALE,AZ,11/2/15,12/21/15,Resolved, Change in degree plan/requirements, Post-9/11 GI Bill (Ch. 33)
